địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Tân An,2023-06-29,63.93,68.5,0,0,0,0,68.5,Vừa Phải
Tân An,2023-06-30,204.73,122.03,0,0,0,0,204.73,Rất không tốt
Tân An,2023-07-13,65.9,69.67,0,0,0,0,69.67,Vừa Phải
Tân An,2023-07-14,176.72,159.93,0,0,0,0,176.72,Không tốt
Tân An,2023-07-15,71.1,76.1,0,0,0,0,76.1,Vừa Phải
Tân An,2023-07-16,39.0,42.3,0,0,0,0,42.3,Tốt
Tân An,2023-07-17,10.96,12.13,0,0,0,0,12.13,Tốt
Tân An,2023-07-18,12.3,14.37,0,0,0,0,14.37,Tốt
Tân An,2023-07-19,56.53,61.73,0,0,0,0,61.73,Vừa Phải
Tân An,2023-07-20,24.38,29.1,0,0,0,0,29.1,Tốt
Tân An,2023-07-21,123.57,129.1,0,0,0,0,129.1,Không tốt cho người nhạy cảm
Tân An,2023-07-22,231.1,121.73,0,0,0,0,231.1,Rất không tốt
Tân An,2023-07-23,33.47,37.07,0,0,0,0,37.07,Tốt
Tân An,2023-07-24,52.73,56.9,0,0,0,0,56.9,Vừa Phải
Tân An,2023-07-25,25.17,28.67,0,0,0,0,28.67,Tốt
Tân An,2023-07-26,22.4,28.47,0,0,0,0,28.47,Tốt
Tân An,2023-07-27,11.37,13.47,0,0,0,0,13.47,Tốt
Tân An,2023-07-28,17.5,21.33,0,0,0,0,21.33,Tốt
Tân An,2023-07-29,15.25,17.95,0,0,0,0,17.95,Tốt
Tân An,2023-07-30,77.67,105.25,0,0,0,0,105.25,Không tốt cho người nhạy cảm
Tân An,2023-07-31,81.43,97.32,0,0,0,0,97.32,Vừa Phải
Tân An,2023-08-13,148.08,135.53,0,0,0,0,148.08,Không tốt cho người nhạy cảm
Tân An,2023-08-14,86.1,92.1,0,0,0,0,92.1,Vừa Phải
Tân An,2023-08-15,12.9,14.47,0,0,0,0,14.47,Tốt
Tân An,2023-08-16,114.97,121.53,0,0,0,0,121.53,Không tốt cho người nhạy cảm
Tân An,2023-08-17,204.93,202.53,0,0,0,0,204.93,Rất không tốt
Tân An,2023-08-18,34.07,37.65,0,0,0,0,37.65,Tốt
Tân An,2023-08-19,153.2,134.37,0,0,0,0,153.2,Không tốt
Tân An,2023-08-20,61.07,66.16,0,0,0,0,66.16,Vừa Phải
Tân An,2023-08-21,83.55,91.73,0,0,0,0,91.73,Vừa Phải
Tân An,2023-08-22,129.7,140.83,0,0,0,0,140.83,Không tốt cho người nhạy cảm
Tân An,2023-08-23,82.6,89.5,0,0,0,0,89.5,Vừa Phải
Tân An,2023-08-24,127.37,139.17,0,0,0,0,139.17,Không tốt cho người nhạy cảm
Tân An,2023-08-25,35.43,39.72,0,0,0,0,39.72,Tốt
