date, pm25, pm10, o3, no2, so2, co
10/12/2021,28,23,17,2,7,1
10/13/2021,24,14,17,1,7,1
10/14/2021,11,9,13,1,7,1
10/15/2021,13,11,18,2,7,2
10/16/2021,14,15,20,1,7, 
10/17/2021,15,17,12,2,7,2
10/18/2021,24,16,11,2,7,2
10/19/2021,21, , , , , 
11/3/2021, , ,33,6,13,2
11/4/2021, , ,29,6,11,1
11/5/2021, , ,28,6,10,1
11/6/2021, , ,30,8,9,1
11/7/2021, , ,16,2,10,1
11/8/2021, , ,24,4,12,1
11/9/2021, , ,25,5,11,1
11/10/2021, , ,37,11,13,2
11/11/2021, , ,32,7,11,2
11/12/2021, , ,29,5,10,2
11/13/2021, , ,33,10,11,2
11/14/2021, , ,31,14,12,3
11/15/2021, , ,27,8,10,3
11/16/2021, , ,15,7,9,3
11/17/2021, , ,20,7,9,2
11/18/2021, , ,13,16,11,4
11/19/2021, , ,21,14,9,2
11/20/2021, , ,19,12,9,1
11/21/2021, , ,16,4,9,2
11/22/2021, , ,20,2,10,1
11/23/2021, , ,23,3,9,1
11/24/2021, , ,19,6,8,2
11/25/2021, , ,27,7,9,2
11/26/2021, , ,33,9,10,3
11/27/2021, , ,42,9,11,3
11/28/2021, , ,49,11,12,3
11/29/2021, , ,31,5,9,2
11/30/2021, , ,33,6,9,2
12/1/2021, , ,36,7,8,2
12/2/2021, , ,36,12,8,3
12/3/2021, , ,35,11,8,3
12/4/2021, , ,40,10,8,3
12/5/2021, , ,38,11,8,3
12/6/2021, , ,43,10,10,3
12/7/2021, , ,29,19,10,3
12/8/2021, , ,17,8,6,2
12/9/2021, , , ,13,5,3
12/10/2021, , , ,21,5,3
12/11/2021, , , ,7,5,3
12/12/2021, , , ,6,5,4
12/13/2021, , , ,11,5,4
12/14/2021, , , ,16,6,4
12/15/2021, , , ,16,6,3
12/16/2021, , , ,6,6,3
12/17/2021, , , ,4,6,3
12/18/2021, , , ,5,6,2
12/19/2021, , , ,4,6,2
12/20/2021, , ,4,6,5,2
12/21/2021, , ,4,13,5,3
12/22/2021, , ,4,17,5,3
12/23/2021, , ,4,15,5,3
12/24/2021, , ,4,23,6,4
12/25/2021, , ,4,6,5,3
12/26/2021, , ,3,3,5,3
12/27/2021, , ,4,4,4,2
12/28/2021, , ,3,4,4,3
12/29/2021, , ,3,3,4,3
1/11/2022, , , ,36,7,4
1/12/2022, , ,3,7,6,4
1/13/2022, , ,3,18,6,5
1/14/2022, , ,3,24,6,6
1/15/2022, , ,4,15,6,4
1/16/2022, , ,4,2,5,3
1/17/2022, , ,4,8,5,3
1/18/2022, , ,6,12,6,3
1/19/2022, , ,4,17,6,4
1/20/2022, , ,4,8,6,4
1/21/2022, , ,4,17,6,4
1/22/2022, , ,5,23,8,3
1/23/2022, , ,4,13,7,2
1/24/2022, , ,4,20,6,3
1/25/2022, , ,5,27,7,3
1/26/2022, , ,3, , , 
3/2/2022, , , ,20,10,3
3/3/2022, , ,4, , , 
3/9/2022, , , ,15,10,1
3/10/2022, , ,4,20,9,2
3/11/2022,20,43,4,12,10,1
3/12/2022,20,35,4,10,10,1
3/13/2022,17,35,4,13,9,1
3/14/2022,19,38,4,14,10,3
3/15/2022,21,24,9,9,1,6
3/16/2022,14,23,10,13,10,1
3/17/2022,11,26,7,14,10,2
3/18/2022,13,23,10,9,3,5
3/19/2022,11,19,11,4,1,5
3/20/2022,10,18,6,5,1,5
3/21/2022,12,21,9,5,1,5
3/22/2022,14,11,9,2,1,5
3/23/2022,4,30,7,13,7,6
3/24/2022,17,18,13,11,2,7
3/25/2022,15,32,27,11,5,6
3/26/2022,21,19,17,5,1,6
3/27/2022,12,18,14,9,4,5
3/28/2022,8,36,4,21,12,6
3/29/2022,15,32,6,23,14,6
3/30/2022,13,25,17,14,7,6
3/31/2022,18,5,19,1,1,5
4/1/2022,1,5,22,1,1,5
4/2/2022,2,17,24,6,1,5
4/3/2022,8,29,30,17,5,5
4/4/2022,12,36,29,14,2,6
4/5/2022,14,41,37,13,5,6
4/6/2022,17,32,35,11,4,6
4/7/2022,16,38,42,17,3,7
4/8/2022,17,31,33,10,2,6
4/9/2022,13,35,25,11,3,6
4/10/2022,14,27,18,6,1,5
4/11/2022,12,22,11,5,1,5
4/12/2022,10,31,18,12,6,5
4/13/2022,15,26,27,8,2,6
4/14/2022,14,31,19,12,2,7
4/15/2022,16,24,9,11,2,6
4/16/2022,10,7,9,1,1,5
4/17/2022,1,6,12,2,1,5
4/18/2022,1,14,14,8,2,6
4/19/2022,4,49,8,23,23,6
4/20/2022,25,31,19,15,5,7
4/21/2022,13,25,16,8,1,6
4/22/2022,14,25,10,5,1,6
4/23/2022,12,23,7,5,1,5
4/24/2022,10,28,8,6,1,5
4/25/2022,13,29,12,6, ,5
4/26/2022,14,27,11,6, ,5
4/27/2022,11,20,8,5, ,5
4/28/2022,8,18,8,5, ,5
4/29/2022,6,15,9,5, , 
4/30/2022,6,11,20,4, , 
5/1/2022,2,22,21,4, ,1
5/2/2022,11,20,26,6, ,2
5/3/2022,9,47,31,19, ,2
5/4/2022,25,39,25,20, , 
5/5/2022,18,44,20,19, , 
5/6/2022,19,35,18,15, , 
5/7/2022,17,22,10,11, , 
5/8/2022,8,33,10,6, , 
5/9/2022,16,20,8,6, , 
5/10/2022,11,27,17,5, , 
5/11/2022,12,29,10,8, , 
5/12/2022,13,30,12,10, , 
5/13/2022,13,25,13,9, , 
5/14/2022,6,28,12,10, , 
5/15/2022,11,8,18,2, , 
5/16/2022,2,25,21,10, , 
5/17/2022,7,27,26,12, , 
5/18/2022,10,37,18,12, , 
5/19/2022,18,32,15,9, , 
5/20/2022,15,34,22,15, , 
5/21/2022,18,30,10,15, , 
5/22/2022,16,23,10,10, , 
5/23/2022,10,28,10,11, , 
5/24/2022,12,27,13,6, , 
5/25/2022,11,39,15,6, , 
5/26/2022,14,42,17,7, , 
5/27/2022,17,39,16,4, , 
5/28/2022,16,37,17,4, , 
5/29/2022,16,41,14,4, , 
5/30/2022,17,29,14,9, , 
5/31/2022,12,24,15,5, , 
6/1/2022,12,25,16,6, , 
6/2/2022,15,20,20,7, , 
6/3/2022,11,22,21,6, , 
6/4/2022,13,16,20,6, , 
6/5/2022,9,14,9,7, , 
6/6/2022,6,15,14,11, , 
6/7/2022,10,15,10,8, , 
6/8/2022,8,15,21,8, , 
6/9/2022,7,18,19,7, , 
6/10/2022,9,17,8,10, , 
6/11/2022,10,18,15,5, , 
6/12/2022,10,17,19,6, , 
6/13/2022,11,13,6,9, , 
6/14/2022,6,14,16,9, , 
6/15/2022,7,12,11,4, , 
6/16/2022,6,14,18,6, , 
6/17/2022,8,15,17,6, , 
6/18/2022,10,13,17,5, , 
6/19/2022,8,13,15,5, , 
6/20/2022,8,14,17,5, , 
6/21/2022,10,15,15,4, , 
6/22/2022,11,12,13,4, , 
6/23/2022,8,11,8,4, , 
6/24/2022,7,9,9,4, , 
6/25/2022,5,10,12,5, , 
6/26/2022,6,19,12,5, , 
6/27/2022,13,16,17,5, , 
6/28/2022,8,13,6,12, , 
6/29/2022,9,10,7,10, , 
6/30/2022,5,10,10,6, , 
7/1/2022,7,12,10,9, , 
7/2/2022,9,12,21,8, , 
7/3/2022,8,9,9,3, , 
7/4/2022,4,9,13,6, , 
7/5/2022,5,9,14,9, , 
7/6/2022,5,8,4,10, , 
7/7/2022,3,9,6,11, , 
7/8/2022,4,9,5,10, , 
7/9/2022,4,9,7,5, , 
7/10/2022,3,7,8,5, , 
7/11/2022,3,8,7,9, , 
7/12/2022,5,8,6,8, , 
7/13/2022,5,7,6,6, , 
7/14/2022,4, , , , , 
7/27/2022, ,7,7,4,12,5
7/28/2022,5,6,13,4,12,2
7/29/2022,3,6,13,4,12,3
7/30/2022,3, , , , , 
8/1/2022, ,6,23,4,1,2
8/2/2022,3,7,22,6,5,2
8/3/2022,4,6,20,7,1,2
8/4/2022,4,6,17,6,1,2
8/5/2022,3,5,16,10,2,2
8/6/2022,2,5,12,5,1,2
8/7/2022,2,6,17,2,1,2
8/8/2022,2, , , , , 
8/9/2022, ,5,14,6,1,2
8/10/2022,3,5,13,6,1,2
8/11/2022,3,4,12,7,1,2
8/12/2022,2,6,14,6,2,2
8/13/2022,2,6,14,5,1,2
8/14/2022,3,7,18,4,1,2
8/15/2022,2,10,17,4,1,2
8/16/2022,6,7,8,3,1,2
8/17/2022,4,10,22,7,2,3
8/18/2022,4,19,26,6,2,2
8/19/2022,4,30,14,6,2,2
8/20/2022,3,22,14,2,1,2
8/21/2022,4,39,14,3,1,2
8/22/2022,5,52,17,6,4,2
8/23/2022,7,52,30,8,6,2
8/24/2022,13,23,18,9,2,3
8/25/2022,10,15,16,3,1,2
8/26/2022,7,16,17,3,1,2
8/27/2022,5,13,10,3,1,2
8/28/2022,5,14,10,2,1,2
8/29/2022,5,17,16,4,2,2
8/30/2022,5,27,18,7,5,2
8/31/2022,10,19,15,8,2,3
9/1/2022,7, , , , , 
9/4/2022, ,14,28,1,2,2
9/5/2022,8,24,39,5,2,3
9/6/2022,10,27,39,7,3,3
9/7/2022,12,7,16,1,1,2
9/8/2022,2, , , , , 
9/10/2022, ,13,18,4,2,2
9/11/2022,6,25,29,7,5,2
9/12/2022,11,29,39,6,6,3
9/13/2022,12,35,40,8,4,3
9/14/2022,18,24,30,7,2,3
9/15/2022,10,18,9,3,1,2
9/16/2022,6, , , , , 
9/18/2022, ,21,31,8,5,2
9/19/2022,8,25,14,9,5,3
9/20/2022,10,26,29,13,8,3
9/21/2022,11,15,30,5,1,2
9/22/2022,6,26,37,3,2,2
9/23/2022,11,13,32,1,1,2
9/24/2022,6,14,33,6,1,2
9/25/2022,6,29,17,11,1,4
9/26/2022,9,31,45,3,2,3
9/27/2022,15, , , , , 
9/29/2022, ,9,16,4,1,2
9/30/2022,3,10,15,6,2,2
10/1/2022,2,10,16,4,2,1
10/2/2022,2,16,20,5,1,1
10/3/2022,8,15,19,6,2,1
10/4/2022,5,13,34,4,1,1
10/5/2022,4, , , , , 
10/6/2022, ,23,11,11,2,2
10/7/2022,33,29,14,7,3,2
10/8/2022,44,24,13,2,3,1
10/9/2022,35,17,16,3,3,1
10/10/2022,20,33,25,6,5,1
10/11/2022,45,37,28,8,6,2
10/12/2022,52,50,33,6,5,2
10/13/2022,73,48,27,8,4,3
10/14/2022,77,51,31,7,4,2
10/15/2022,80,60,26,8,4,3
10/16/2022,105,49,25,6,4,2
10/17/2022,81,56,33,6,5,2
10/18/2022,92,51,24,6,5,2
