địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Thanh Xuân,2022-09-15,103.37,61.9,0,0,0,0,103.37,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-16,95.36,52.07,0,0,0,0,95.36,Vừa Phải
Thanh Xuân,2022-09-20,106.2,65.02,0,0,0,0,106.2,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-21,116.83,76.57,0,0,0,0,116.83,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-22,148.47,104.27,0,0,0,0,148.47,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-23,116.67,74.5,0,0,0,0,116.67,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-24,100.97,62.03,0,0,0,0,100.97,Nguy hiểm
Thanh Xuân,2022-09-25,130.7,90.4,0,0,0,0,130.7,Không tốt cho người nhạy cảm
Thanh Xuân,2022-09-26,178.2,140.1,0,0,0,0,178.2,Không tốt
Thanh Xuân,2022-09-27,206.17,165.67,0,0,0,0,206.17,Rất không tốt
Thanh Xuân,2022-09-28,206.97,167.5,0,0,0,0,206.97,Rất không tốt
Thanh Xuân,2022-09-29,151.33,114.37,0,0,0,0,151.33,Không tốt
Thanh Xuân,2022-09-30,128.47,83.68,0,0,0,0,128.47,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-01,73.57,28.4,0,0,0,0,73.57,Vừa Phải
Thanh Xuân,2022-10-02,87.3,40.13,0,0,0,0,87.3,Vừa Phải
Thanh Xuân,2022-10-03,95.65,52.13,0,0,0,0,95.65,Vừa Phải
Thanh Xuân,2022-10-04,122.7,79.53,0,0,0,0,122.7,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-05,122.17,80.97,0,0,0,0,122.17,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-06,125.3,83.95,0,0,0,0,125.3,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-07,131.1,88.93,0,0,0,0,131.1,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-08,134.82,100.93,0,0,0,0,134.82,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-09,82.23,35.9,0,0,0,0,82.23,Vừa Phải
Thanh Xuân,2022-10-10,99.17,53.1,0,0,0,0,99.17,Vừa Phải
Thanh Xuân,2022-10-11,117.63,76.33,0,0,0,0,117.63,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-12,163.12,136.83,0,0,0,0,163.12,Không tốt
Thanh Xuân,2022-10-13,111.77,72.58,0,0,0,0,111.77,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-17,125.77,86.07,0,0,0,0,125.77,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-18,135.27,96.63,0,0,0,0,135.27,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-21,139.83,96.23,0,0,0,0,139.83,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-22,111.33,68.57,0,0,0,0,111.33,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-23,145.9,104.7,0,0,0,0,145.9,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-24,137.81,96.0,0,0,0,0,137.81,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-25,140.8,100.2,0,0,0,0,140.8,Không tốt cho người nhạy cảm
Thanh Xuân,2022-10-26,161.13,120.83,0,0,0,0,161.13,Không tốt
