date,pm25,pm10
29/05/2022,40.85,80.3
30/05/2022,101.97,179.2
31/05/2022,47.22,88.65
1/06/2022,40.63,73.65
2/06/2022,24.33,38.72
3/06/2022,25.33,44.15
4/06/2022,45.72,61.38
5/06/2022,24.15,48.92
6/06/2022,29.92,46.05
7/06/2022,53.2,83.2
8/06/2022,55.67,77.63
9/06/2022,532.66,1048.03
10/06/2022,47.97,67.88
11/06/2022,56.17,96.4
12/06/2022,51.85,95.28
13/06/2022,29.33,51.03
14/06/2022,25.4,28.38
15/06/2022,34.83,52.22
16/06/2022,44.17,84.22
17/06/2022,45.3,86.53
18/06/2022,23.58,49.45
19/06/2022,86.07,136.9
20/06/2022,69.75,114.8
21/06/2022,94.25,144.69
22/06/2022,51.3,75.2
23/06/2022,70.3,120.65
24/06/2022,22.85,36.78
25/06/2022,21.67,34.6
26/06/2022,27.67,42.03
27/06/2022,27.15,48.65
28/06/2022,47.65,72.8
29/06/2022,57.92,107.15
30/06/2022,71.03,108.57
1/07/2022,22.88,46.38
2/07/2022,47.3,89.2
3/07/2022,30.63,55.4
4/07/2022,30.3,58.08
5/07/2022,23.73,35.7
6/07/2022,85.35,118.28
7/07/2022,19.07,33.29
8/07/2022,50.13,85.95
9/07/2022,93.18,105.93
10/07/2022,36.92,72.59
11/07/2022,24.23,41.7
12/07/2022,20,39.83
13/07/2022,30.47,49.37
14/07/2022,19.64,42.03
15/07/2022,37.9,44.38
16/07/2022,16,23.92
17/07/2022,18.88,31.52
