date, pm25, pm10, o3, no2, so2, co
2021/7/31, 66, 30, 22, 7, 11, 1
2021/8/1, 33, 51, 43, 15, 12, 2
2021/8/2, 73, 63, 50, 12, 14, 3
2021/8/3, 90, 62, 41, 7, 12, 2
2021/8/4, 93, 83, 29, 15, 15, 3
2021/8/5, 124, 78, 42, 14, 14, 3
2021/8/6, 114, 80, 63, 18, 15, 2
2021/8/7, 104, 60, 23, 17, 11, 1
2021/8/8, 61, 60, 6, 15, 14, 2
2021/8/9, 79, 35, 10, 13, 10, 1
2021/8/10, 34, 38, 18, 13, 9, 1
2021/8/11, 31, 28, 15, 9, 9, 1
2021/8/12, 25, 47, 26, 13, 11, 2
2021/8/13, 45, 50, 22, 14, 10, 1
2021/8/14, 45, 49, 11, 11, 9, 1
2021/8/15, 52, 40, 18, 10, 10, 1
2021/8/16, 30, 37, 32, 10, 10, 1
2021/8/17, 31, 35, 26, 6, 9, 1
2021/8/18, 31, 42, 28, 8, 11, 1
2021/8/19, 47, 57, 23, 11, 15, 2
2021/8/20, 71, 37, 26, 5, 9, 1
2021/8/21, 37, 47, 19, 7, 9, 1
2021/8/22, 48, 48, 16, 10, 9, 1
2021/8/23, 47, 58, 23, 15, 11, 1
2021/8/24, 57, 40, 19, 8, 10, 1
2021/8/25, 38, 33, 16, 11, 10, 1
2021/8/26, 30, 32, 21, 8, 9, 1
2021/8/27, 36, 36, 20, 12, 14, 1
2021/8/28, 33, 41, 20, 7, 7, 1
2021/8/29, 42, 48, 16, 10, 11, 1
2021/8/30, 58, 47, 16, 13, 10, 1
2021/8/31, 53, 52, 23, 9, 11, 1
2021/9/1, 72, 37, 23, 7, 10, 1
2021/9/2, 46, 37, 31, 6, 4, 1
2021/9/3, 48, 40, 34, 7, 4, 1
2021/9/4, 37, 28, 18, 8, 4, 1
2021/9/5, 27, 42, 33, 5, 4, 2
2021/9/6, 59, 44, 20, 4, 3, 1
2021/9/7, 67, 27, 15, 4, 6, 1
2021/9/8, 34, 35, 21, 7, 8, 1
2021/9/9, 43, 58, 29, 7, 9, 2
