date,max
2023-02-28,720.2
2023-03-01,153.35
2023-03-02,167.8
2023-03-03,182.2
2023-03-04,99.72
2023-03-05,159.9
2023-03-06,180.68
2023-03-07,221.43
2023-03-08,123.15
2023-03-09,227.02
2023-03-10,181.4
2023-03-11,112.95
2023-03-12,236.17
2023-03-13,78.4
2023-03-14,127.43
2023-03-15,128.19
2023-03-16,64.7
2023-03-17,97.07
2023-03-18,71.84
2023-03-19,70.65
2023-03-20,83.88
2023-03-21,131.55
2023-03-22,137.87
2023-03-23,149.68
2023-03-24,189
2023-03-25,126.28
2023-03-26,62.33
2023-03-27,35.53
2023-03-28,109.8
2023-03-29,194.73
2023-03-30,85.2
2023-03-31,609.2
2023-04-01,93.65
2023-04-02,92.9
2023-04-03,122.63
2023-04-04,139.68
2023-04-05,385.13
2023-04-06,166.07
2023-04-07,112.57
2023-04-08,62.15
2023-04-09,110.5
2023-04-10,158.44
2023-04-11,161.72
2023-04-12,105
2023-04-13,68.93
2023-04-14,241.45
2023-04-15,109.78
2023-04-16,118.9
2023-04-17,111.1
2023-04-18,689.55
2023-04-19,155.38
2023-04-20,153.75
2023-04-21,148.75
2023-04-22,81.15
2023-04-23,112.75
2023-04-24,63.83
2023-04-25,49.05
2023-04-26,84
2023-04-27,69.97
2023-04-28,54.85
2023-04-29,35.65
2023-04-30,31.38
2023-05-01,41.37
2023-05-02,52.87
2023-05-03,43.63
2023-05-04,93.65
2023-05-05,74.87
2023-05-06,75.25
2023-05-07,34.97
2023-05-08,22.35
2023-05-09,21.15
2023-05-10,32.97
2023-05-11,39.65
2023-05-12,24.1
2023-05-13,24.1
2023-05-14,75
2023-05-15,47.78
2023-05-16,65.75
2023-05-17,88.82
2023-05-18,72.9
2023-05-19,66.2
2023-05-20,72.43
2023-05-21,40.2
2023-05-22,40.6
2023-05-23,53.13
2023-05-24,46.75
2023-05-25,36.53
2023-05-26,51.08
2023-05-27,35.15
2023-05-28,14.85
2023-05-29,21.95
2023-05-30,41.97
2023-05-31,58.45
2023-06-01,47.1
2023-06-02,84.97
2023-06-03,26.17
2023-06-04,32.35
2023-06-05,27.25
2023-06-06,65.25
2023-06-07,42.75
2023-06-08,65.77
2023-06-09,29.17
2023-06-10,70.47
2023-06-11,40.92
2023-06-12,63.88
2023-06-13,35.08
2023-06-14,32
2023-06-15,42.38
2023-06-16,18.89
2023-06-17,20.8
2023-06-18,51.67
2023-06-19,31.27
2023-06-20,55.3
2023-06-21,10.95
2023-06-22,23.1
2023-06-23,25.33
2023-06-24,53.63
2023-06-25,16.8
2023-06-26,6.57
2023-06-27,22.67
2023-06-28,33.78
2023-06-29,41.2
2023-06-30,18.57
2023-07-01,57.97
2023-07-02,14.02
2023-07-03,21.8
2023-07-04,19.45
2023-07-05,21.52
2023-07-06,16.55
2023-07-07,35.92
2023-07-08,14.8
2023-07-09,12.48
2023-07-10,17.05
2023-07-11,11.57
2023-07-12,13.32
2023-07-13,9.4
2023-07-14,16.57
2023-07-15,14.18
2023-07-16,52.95
2023-07-17,35.47
2023-07-18,19.7
2023-07-19,21.08
2023-07-20,43.33
2023-07-21,41.1
2023-07-22,23
2023-07-23,13
2023-07-24,13.55
2023-07-25,13.85
2023-07-26,22.83
2023-07-27,13.02
2023-07-28,18.35
2023-07-29,31.17
2023-07-30,10.88
2023-07-31,8.52
2023-08-01,14.55
2023-08-02,53.3
2023-08-03,14.1
2023-08-04,17.03
2023-08-05,13.02
2023-08-06,5.6
2023-08-07,9.44
2023-08-08,16.3
2023-08-09,16.77
2023-08-10,54.08
2023-08-11,37.13
2023-08-12,75.38
2023-08-13,58.3
2023-08-14,17.7
2023-08-15,47.8
2023-08-16,38.85
2023-08-17,40.4
2023-08-18,34.17
2023-08-19,79.15
2023-08-20,47.9
2023-08-21,47.03
2023-08-22,46.8
2023-08-23,41.05
2023-08-24,26.25
2023-08-25,15.55
2023-08-26,35.54
2023-08-27,20.9
2023-08-28,18.14
2023-08-29,22.63
2023-08-30,30.5
2023-08-31,20.17
2023-09-01,63
2023-09-02,49.63
2023-09-03,31.8
2023-09-04,23.67
2023-09-05,96.35
2023-09-06,88.95
2023-09-07,55.28
2023-09-08,32.03
2023-09-09,87.68
2023-09-10,92.43
2023-09-11,47.03
2023-09-12,83.15
2023-09-13,13.85
2023-09-14,27.85
2023-09-15,32.2
2023-09-16,72.4
2023-09-17,71.72
2023-09-18,71.97
2023-09-19,28.27
2023-09-20,42.38
2023-09-21,19.57
2023-09-22,23.92
2023-09-23,23.5
2023-09-24,36.92
2023-09-25,26.45
2023-09-26,26.77
2023-09-27,22.98
2023-09-28,37.83
2023-09-29,60.93
2023-09-30,100.5
2023-10-01,57.2
2023-10-02,24.42
2023-10-03,15.75
2023-10-04,18.92
2023-10-05,27.15
2023-10-06,14.2
2023-10-07,14.1
2023-10-08,25.5
2023-10-09,38.57
2023-10-10,40.53
2023-10-11,47.22
2023-10-12,38.5
2023-10-13,73.5
2023-10-14,69.22
2023-10-15,37.67
2023-10-16,127.07
2023-10-17,149.25
2023-10-18,138.15
2023-10-19,114.5
