,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
314,Lai Cách,2022-11-09,0,0,11,4,2,2,11,Tốt
315,Lai Cách,2022-11-10,0,0,5,7,2,1,7,Tốt
316,Lai Cách,2022-11-11,0,0,8,6,1,1,8,Tốt
317,Lai Cách,2022-11-12,0,0,9,4,2,1,9,Tốt
318,Lai Cách,2022-11-13,0,0,5,2,1,2,5,Tốt
319,Lai Cách,2022-11-14,0,0,3,5,1,1,5,Tốt
320,Lai Cách,2022-11-15,0,0,1,3,1,1,3,Tốt
321,Lai Cách,2022-11-16,0,0,2,3,1,1,3,Tốt
322,Lai Cách,2022-11-17,0,0,1,3,1,1,3,Tốt
323,Lai Cách,2022-11-18,0,0,1,4,1,1,4,Tốt
324,Lai Cách,2022-11-19,0,0,2,3,1,2,3,Tốt
325,Lai Cách,2022-11-20,0,0,1,6,1,2,6,Tốt
326,Lai Cách,2022-11-21,0,0,1,6,1,2,6,Tốt
327,Lai Cách,2022-11-22,0,0,1,6,1,2,6,Tốt
328,Lai Cách,2022-11-23,0,0,1,3,1,2,3,Tốt
329,Lai Cách,2022-11-24,0,0,1,3,1,2,3,Tốt
330,Lai Cách,2022-11-25,0,0,1,4,1,3,4,Tốt
331,Lai Cách,2022-11-26,0,0,1,4,1,1,4,Tốt
332,Lai Cách,2022-11-27,0,0,1,3,0,1,3,Tốt
333,Lai Cách,2022-11-28,0,0,2,1,0,1,2,Tốt
334,Lai Cách,2022-11-29,0,0,1,2,1,1,2,Tốt
335,Lai Cách,2022-11-30,0,0,1,3,3,1,3,Tốt
336,Lai Cách,2022-12-01,0,0,1,3,2,1,3,Tốt
337,Lai Cách,2022-12-02,0,0,1,3,1,1,3,Tốt
338,Lai Cách,2022-12-03,0,0,1,1,1,1,1,Tốt
339,Lai Cách,2022-12-04,0,0,1,4,3,1,4,Tốt
340,Lai Cách,2022-12-05,0,0,1,6,3,2,6,Tốt
341,Lai Cách,2022-12-06,0,0,1,7,1,2,7,Tốt
342,Lai Cách,2022-12-07,0,0,1,5,1,2,5,Tốt
343,Lai Cách,2022-12-08,0,0,1,4,1,2,4,Tốt
344,Lai Cách,2022-12-09,0,0,1,4,1,2,4,Tốt
345,Lai Cách,2022-12-10,0,0,1,7,1,2,7,Tốt
346,Lai Cách,2022-12-11,0,0,1,12,2,3,12,Tốt
347,Lai Cách,2022-12-12,0,0,1,12,2,3,12,Tốt
348,Lai Cách,2022-12-13,0,0,1,14,2,3,14,Tốt
349,Lai Cách,2022-12-14,0,0,1,10,2,2,10,Tốt
350,Lai Cách,2022-12-15,0,0,2,17,3,4,17,Tốt
351,Lai Cách,2022-12-16,0,0,1,6,1,1,6,Tốt
352,Lai Cách,2022-12-17,0,0,2,9,4,1,9,Tốt
353,Lai Cách,2022-12-18,0,0,2,9,4,2,9,Tốt
354,Lai Cách,2022-12-19,0,0,2,11,3,2,11,Tốt
355,Lai Cách,2022-12-20,0,0,1,11,0,2,11,Tốt
356,Lai Cách,2022-12-21,0,0,2,10,1,2,10,Tốt
357,Lai Cách,2022-12-22,0,0,2,8,1,2,8,Tốt
358,Lai Cách,2022-12-23,0,0,3,19,0,2,19,Tốt
359,Lai Cách,2022-12-24,0,0,1,0,0,0,1,Tốt
360,Lai Cách,2022-12-29,0,0,0,3,2,1,3,Tốt
361,Lai Cách,2022-12-30,0,0,1,0,0,0,1,Tốt
362,Lai Cách,2022-12-31,0,0,0,5,2,3,5,Tốt
363,Lai Cách,2023-01-01,0,0,1,16,2,5,16,Tốt
364,Lai Cách,2023-01-02,0,0,1,3,2,1,3,Tốt
365,Lai Cách,2023-01-03,0,0,1,8,2,2,8,Tốt
366,Lai Cách,2023-01-04,0,0,1,10,2,2,10,Tốt
367,Lai Cách,2023-01-05,0,0,1,5,2,2,5,Tốt
368,Lai Cách,2023-01-06,0,0,1,9,2,3,9,Tốt
369,Lai Cách,2023-01-07,0,0,1,7,2,3,7,Tốt
370,Lai Cách,2023-01-08,0,0,2,6,2,2,6,Tốt
371,Lai Cách,2023-01-09,0,0,1,8,3,3,8,Tốt
372,Lai Cách,2023-01-10,0,0,1,5,3,2,5,Tốt
373,Lai Cách,2023-01-11,0,0,1,2,3,2,3,Tốt
374,Lai Cách,2023-01-12,0,0,1,5,3,1,5,Tốt
375,Lai Cách,2023-01-13,0,0,1,7,4,3,7,Tốt
376,Lai Cách,2023-01-14,0,0,1,3,3,2,3,Tốt
377,Lai Cách,2023-01-15,0,0,1,5,3,2,5,Tốt
378,Lai Cách,2023-01-16,0,0,1,6,3,2,6,Tốt
379,Lai Cách,2023-01-17,0,0,1,6,3,1,6,Tốt
380,Lai Cách,2023-01-18,0,0,2,7,3,2,7,Tốt
381,Lai Cách,2023-01-19,0,0,2,4,3,3,4,Tốt
382,Lai Cách,2023-01-20,0,0,2,2,3,3,3,Tốt
383,Lai Cách,2023-01-21,0,0,2,1,3,2,3,Tốt
384,Lai Cách,2023-01-22,0,0,1,1,3,1,3,Tốt
385,Lai Cách,2023-01-23,0,0,1,1,3,1,3,Tốt
386,Lai Cách,2023-01-24,0,0,2,3,3,1,3,Tốt
387,Lai Cách,2023-01-25,0,0,3,6,3,2,6,Tốt
388,Lai Cách,2023-01-26,0,0,1,3,3,1,3,Tốt
389,Lai Cách,2023-01-27,0,0,1,5,3,1,5,Tốt
