date,median
2023-10-20,32.47
2023-10-31,106.91
2023-11-01,82.5
2023-11-02,69.63
2023-11-03,37.08
2023-11-04,30.06
2023-11-05,37.53
2023-11-06,20.05
2023-11-07,33.42
2023-11-08,70.97
2023-11-09,45.61
2023-11-10,31.02
2023-11-11,46.07
2023-11-12,20.23
2023-11-13,8.4
2023-11-14,23.32
2023-11-15,46.92
2023-11-16,16.52
2023-11-17,41.65
2023-11-18,90.71
2023-11-19,107.8
2023-11-20,153.7
2023-11-21,138.77
2023-11-22,214.88
2023-11-23,97.64
2023-11-24,153.65
2023-11-25,196.64
